1481610446446, 3.75, -9.56, 5.75, -1.65, -1.27, 1.37, 25.00
1481610446461, 3.88, -9.62, 5.81, -0.07, 0.52, 1.07, 25.00
1481610446473, 3.94, -9.69, 5.88, 0.09, 0.67, 0.75, 25.00
1481610446485, 4.00, -10.00, 5.88, -1.38, 0.33, -0.51, 25.00
1481610446498, 4.06, -10.12, 5.81, -1.48, -0.35, 0.38, 25.00
1481610446513, 4.12, -10.31, 5.69, -1.24, -0.29, 0.30, 25.00
1481610446525, 4.19, -10.75, 5.38, -0.15, -0.02, 0.39, 25.00
1481610446538, 4.12, -11.00, 5.25, -0.26, 0.37, -0.18, 25.00
1481610446553, 4.06, -11.19, 5.06, -0.30, -0.57, 2.06, 25.00
1481610446566, 4.00, -11.62, 4.56, -0.11, -0.53, 1.79, 25.00
1481610446578, 3.94, -11.88, 4.38, -0.39, 0.17, 0.00, 25.00
1481610446593, 3.88, -12.00, 4.19, -0.65, 0.23, 0.99, 25.00
1481610446605, 4.00, -11.81, 4.19, 0.11, 0.16, 1.34, 25.00
1481610446617, 4.06, -11.62, 4.38, 0.01, 0.08, 1.36, 25.00
1481610446629, 4.12, -11.44, 4.50, 0.20, 0.04, 1.46, 25.00
1481610446643, 4.12, -11.19, 4.62, 0.16, 0.13, 1.15, 25.00
1481610446656, 4.06, -10.94, 4.50, 0.15, 0.04, 1.05, 25.00
1481610446669, 4.06, -10.81, 4.31, 0.24, 0.13, 0.78, 25.00
1481610446681, 4.00, -10.75, 4.00, 0.33, 0.17, 0.53, 25.00
1481610446694, 3.88, -10.75, 3.62, 0.33, 0.44, 0.00, 25.00
1481610446706, 3.62, -10.75, 2.81, 0.26, 0.46, -0.14, 25.00
1481610446718, 3.56, -10.88, 2.44, 0.23, 0.47, -0.26, 25.00
1481610446731, 3.44, -10.94, 2.06, 0.24, 0.48, -0.33, 25.00
1481610446744, 3.31, -11.06, 1.88, 0.15, 0.62, -0.11, 25.00
1481610446756, 3.19, -11.19, 1.69, 0.14, 0.64, 0.04, 25.00
1481610446768, 3.12, -11.25, 1.75, -0.09, 0.44, 0.38, 25.00
1481610446780, 3.06, -11.25, 1.88, -0.13, 0.32, 0.53, 25.00
1481610446794, 2.94, -11.25, 2.00, -0.16, 0.17, 0.77, 25.00
1481610446806, 2.75, -11.19, 2.44, -0.06, -0.06, 1.01, 25.00
1481610446818, 2.62, -11.06, 2.56, 0.03, -0.06, 1.14, 25.00
1481610446830, 2.50, -11.06, 2.56, 0.06, -0.07, 1.14, 25.00
1481610446844, 2.38, -11.00, 2.56, 0.12, -0.12, 0.85, 25.00
1481610446857, 2.12, -11.06, 2.19, 0.14, -0.09, 0.78, 25.00
1481610446869, 2.06, -11.06, 1.94, 0.21, 0.00, 0.72, 25.00
1481610446882, 2.00, -11.12, 1.69, 0.03, -0.09, 0.43, 25.00
1481610446895, 1.94, -11.19, 1.44, 0.06, -0.11, 0.17, 25.00
1481610446908, 1.88, -11.12, 1.06, 0.11, -0.04, 0.07, 25.00
1481610446921, 1.81, -11.06, 0.88, 0.16, -0.03, 0.05, 25.00
1481610446933, 1.75, -11.00, 0.81, 0.19, -0.04, 0.00, 25.00
1481610446946, 1.69, -10.94, 0.75, 0.25, -0.15, -0.22, 25.00
1481610446959, 1.56, -10.75, 0.75, 0.23, -0.11, -0.15, 25.00
1481610446972, 1.50, -10.62, 0.81, 0.28, -0.09, -0.13, 25.00
1481610446984, 1.44, -10.56, 0.88, 0.28, -0.15, 0.06, 25.00
1481610446997, 1.31, -10.44, 1.00, 0.23, -0.14, 0.04, 25.00
1481610447010, 1.19, -10.44, 1.00, 0.15, -0.15, 0.06, 25.00
1481610447023, 1.12, -10.44, 1.00, -0.01, -0.23, 0.08, 25.00
1481610447037, 1.12, -10.44, 1.00, -0.01, -0.20, 0.17, 25.00
1481610447054, 1.00, -10.50, 0.94, -0.03, -0.17, 0.02, 25.00
1481610447067, 0.94, -10.56, 0.81, -0.07, -0.13, 0.07, 25.00
1481610447079, 0.88, -10.62, 0.69, -0.18, -0.15, 0.00, 25.00
1481610447094, 0.81, -10.69, 0.62, -0.15, -0.13, -0.07, 25.00
1481610447107, 0.56, -10.75, 0.62, -0.04, -0.13, -0.06, 25.00
1481610447120, 0.50, -10.75, 0.69, 0.04, -0.15, 0.16, 25.00
1481610447132, 0.44, -10.75, 0.69, 0.02, -0.09, 0.28, 25.00
1481610447146, 0.31, -10.75, 0.75, -0.10, -0.16, 0.31, 25.00
1481610447161, 0.19, -10.81, 0.81, -0.10, -0.16, 0.36, 25.00
1481610447174, 0.12, -10.81, 0.88, -0.08, -0.15, 0.39, 25.00
1481610447187, 0.00, -10.75, 0.94, -0.04, -0.19, 0.36, 25.00
1481610447201, 0.00, -10.75, 1.00, 0.01, -0.19, 0.28, 25.00
1481610447215, 359.94, -10.69, 1.00, 0.09, -0.13, 0.27, 25.00
1481610447227, 359.88, -10.62, 1.06, 0.07, -0.16, 0.22, 25.00
1481610447240, 359.81, -10.56, 1.00, 0.07, -0.14, 0.15, 25.00
1481610447254, 359.75, -10.56, 1.00, 0.24, -0.05, 0.00, 25.00
1481610447269, 359.69, -10.50, 0.94, 0.28, -0.06, -0.01, 25.00
1481610447281, 359.69, -10.44, 0.94, 0.26, -0.13, 0.00, 25.00
1481610447296, 359.69, -10.44, 0.94, 0.17, -0.12, -0.06, 25.00
1481610447308, 359.69, -10.44, 0.94, 0.10, -0.16, 0.01, 25.00
1481610447321, 359.75, -10.44, 1.00, 0.11, -0.11, 0.08, 25.00
1481610447333, 359.81, -10.44, 1.00, 0.14, -0.01, 0.07, 25.00
1481610447346, 359.81, -10.44, 0.94, 0.11, -0.02, 0.00, 25.00
1481610447358, 0.00, -10.44, 0.88, 0.09, 0.03, 0.04, 25.00
1481610447371, 0.06, -10.44, 0.81, 0.05, 0.00, 0.05, 25.00
1481610447383, 0.12, -10.50, 0.75, 0.14, 0.01, 0.06, 25.00
1481610447397, 0.19, -10.50, 0.69, 0.10, 0.03, 0.02, 25.00
1481610447411, 0.31, -10.62, 0.56, 0.07, -0.01, 0.07, 25.00
1481610447424, 0.38, -10.62, 0.56, 0.03, -0.07, 0.18, 25.00
1481610447437, 0.44, -10.69, 0.56, 0.06, -0.11, 0.28, 25.00
1481610447451, 0.50, -10.62, 0.62, 0.05, -0.15, 0.19, 25.00
1481610447468, 0.56, -10.56, 0.69, 0.04, -0.21, 0.31, 25.00
1481610447482, 0.69, -10.44, 0.88, 0.08, -0.14, 0.37, 25.00
1481610447497, 0.81, -10.44, 0.94, 0.03, -0.07, 0.31, 25.00
1481610447511, 0.94, -10.38, 1.06, 0.00, -0.11, 0.33, 25.00
1481610447524, 1.00, -10.38, 1.06, -0.03, -0.13, 0.33, 25.00
1481610447537, 1.06, -10.38, 1.12, -0.05, -0.11, 0.32, 25.00
1481610447551, 1.19, -10.31, 1.19, -0.04, -0.13, 0.26, 25.00
1481610447566, 1.31, -10.25, 1.25, -0.02, -0.14, 0.29, 25.00
1481610447578, 1.44, -10.19, 1.25, 0.02, -0.07, 0.32, 25.00
